date,year,month,quarter,mode,scenario,ads_revenue,cloud_revenue,new_geo_revenue,device_revenue,revenue,platform_revenue,frontier_revenue,total_mau_m,cloud_customers,cloud_arpu_annual,device_units,marketing_spend,gross_logo_adds,churn_rate,compute_units,infra_unit_cost,cogs,gross_profit,rnd_expense,snm_expense,gna_expense,opex,operating_income,sbc,interest_income,tax,net_income,platform_operating_income,frontier_operating_income,depreciation,capex,headcount_total,hc_Engineering,hc_Research,hc_Sales_Marketing,hc_G_and_A,hc_Operations,comp_Engineering,comp_Research,comp_Sales_Marketing,comp_G_and_A,comp_Operations,cash,accounts_receivable,accounts_payable,deferred_revenue,ppe_net,other_assets,total_assets,total_liabilities,retained_earnings,paid_in_capital,total_equity,balance_check,cfo,cfi,cff,net_change_in_cash,event_notes,mau_NA,mau_EU,mau_APAC,mau_LATAM,mau_ROW,arpu_NA,arpu_EU,arpu_APAC,arpu_LATAM,arpu_ROW,fx_NA,fx_EU,fx_APAC,fx_LATAM,fx_ROW,adsrev_NA,adsrev_EU,adsrev_APAC,adsrev_LATAM,adsrev_ROW
2025-01-01,2025,1,2025-Q1,plan,Hiring Freeze (all functions),2216438264.2265177,124091117.51753236,0.0,349471829.9008168,2690001211.644867,2340529381.74405,349471829.9008168,3715.0552804281056,22380.77951831058,66534.47477073368,812725.185815853,21019094.152112365,801.878523222583,0.011,2935968625.8519044,0.07884930750873503,888590620.691031,1801410590.953836,623570520.8142152,239919469.15211236,248680295.81421512,1112170285.7805426,689240305.1732934,294134833.3333333,117400849.14702775,129062584.69125138,677578569.6290697,1085796402.791925,-396556097.61863166,348732305.42810076,753200339.2605628,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,41487205291.71947,3362501514.5560837,2322713023.714712,204750343.90392843,12539490805.411352,12000000000.0,69389197611.6869,2527463367.6186404,34138566696.617664,32723167547.45057,66861734244.06824,3.0517578125e-05,1988685923.4276583,-753200339.2605628,0.0,1235485584.1670957,,427.2685051264728,553.0285621127482,1358.620648643768,439.0735355708307,937.064028974286,20.41420191080614,13.203950507327727,5.374134825548193,3.828611690007807,2.4331502731663917,1.0,1.05,0.93,0.88,0.85,726862127.8150104,638939154.2865926,565859317.0503645,123276418.54436634,161501246.53018382
2025-02-01,2025,2,2025-Q1,plan,Hiring Freeze (all functions),2217752301.1400094,128988912.59635498,0.0,366945421.3958576,2713686635.132222,2346741213.7363644,366945421.3958576,3737.199545970434,22942.933153338883,67465.95741752395,853361.4451066456,21859857.91819686,808.3422097297192,0.011,2970933137.785473,0.07861275958620882,917279996.9932035,1796406638.1390185,625944996.6199558,240760232.91819686,251054771.61995584,1117760001.1581085,678646636.9809101,294134833.3333333,121004348.76751512,127944157.71974804,671706828.0286772,1078002462.6694944,-399355825.6885844,364562144.13303876,759832257.8370223,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,42067809354.61841,3392108293.9152775,2354270956.4347653,212831705.78398573,12934760919.115335,12000000000.0,70394678567.64902,2567102662.218751,34810273524.64634,33017302380.7839,67827575905.43024,3.0517578125e-05,1340436320.735966,-759832257.8370223,0.0,580604062.8989437,,427.9741738004391,554.3924797387075,1366.3024873175307,442.57476960208777,945.9556355116691,20.32697784631055,13.137345780597197,5.3634046922065926,3.8294683716619247,2.4372244493858113,1.0,1.05,0.93,0.88,0.85,724951795.8028822,637283999.142886,567922570.7875596,124287246.0343623,163306689.37231943
2025-03-01,2025,3,2025-Q1,plan,Hiring Freeze (all functions),2315327026.312879,134001544.21622784,0.0,385292692.4656505,2834621262.9947577,2449328570.529107,385292692.4656505,3759.5040649485954,23505.441144223616,68410.48082136929,896029.517361978,22734252.234924737,814.8802555714602,0.011,3006484127.9247437,0.07837692130745019,953996030.0383806,1880625232.956377,628425290.2250762,241634627.23492473,253535065.2250762,1123594982.6850772,757030250.2712998,294134833.3333333,122697777.2843037,140756484.40889657,738971543.1467069,1159236429.6936727,-402206179.42237294,381097434.8338415,793693953.6385322,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,42589922349.944626,3543276578.7434473,2398771536.7410107,221102547.95677596,13347357437.920027,12000000000.0,71480556366.6081,2619874084.697787,35549245067.793045,33311437214.117233,68860682281.91028,3.0517578125e-05,1315806948.9647474,-793693953.6385322,0.0,522112995.32621527,,428.68100794359265,555.7597611534795,1374.0277602239973,446.10392296518455,954.9316126623413,21.117690047813248,13.6378077353758,5.584776107049651,3.996399006928798,2.5471546258577704,1.0,1.05,0.93,0.88,0.85,754396054.5947466,663192667.346084,594706898.9434494,130739346.81317432,172292058.6154248
2025-04-01,2025,4,2025-Q2,plan,Hiring Freeze (all functions),2414882902.353908,139131696.3288721,0.0,404557327.08893305,2958571925.7717133,2554014598.6827803,404557327.08893305,3781.970116374886,24068.37272401126,69368.22755286845,940830.9932300769,23643622.32432173,821.4914323741041,0.011,3042633700.2249384,0.07814179054352784,992187679.7161847,1966384246.0555286,631014040.6601264,242543997.3243217,256123815.66012645,1129681853.6445746,836702392.410954,294134833.3333333,124220606.85400516,153747679.88239345,807175319.3825656,1241805377.4971018,-405102985.08614767,398355771.06750983,828400139.2160798,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,43160933293.50652,3698214907.2146416,2444990273.2209096,229567298.942639,13777401806.068596,12000000000.0,72636550006.78976,2674557572.1635485,36356420387.17561,33605572047.450565,69961992434.62617,4.57763671875e-05,1399411082.7779763,-828400139.2160798,0.0,571010943.5618964,,429.3890094808006,557.130414653075,1381.7967129466347,449.6612182927938,963.9927610015817,21.917735710854434,14.143509066923254,5.8096055097508374,4.166533469958429,2.659443513869388,1.0,1.05,0.93,0.88,0.85,784269568.9121464,689480668.7216419,622146269.2590034,137392091.18500865,181594304.2761079
2025-05-01,2025,5,2025-Q2,plan,Hiring Freeze (all functions),2467115339.388482,144382105.32193813,0.0,424785193.4433797,3036282638.1538,2611497444.71042,424785193.4433797,3804.598990045603,24631.795111165484,70339.38273860862,987872.5428915807,24589367.2172946,828.1744871183483,0.011,3079394185.881782,0.07790736517189725,1028252677.2124926,2008029960.9413075,633670787.9685111,243489742.21729457,258780562.96851104,1135941093.1543167,872088867.7869909,294134833.3333333,125886055.43939403,159675987.71622157,838298935.5101633,1280075672.107574,-407986804.32058316,416067419.7900737,850159138.6830641,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,43812900607.77657,3795353297.6922503,2487090753.179504,238230473.78119797,14211493524.961586,12000000000.0,73819747430.43042,2725321226.960702,37194719322.685776,33899706880.783897,71094426203.46967,4.57763671875e-05,1502126452.9531147,-850159138.6830641,0.0,651967314.2700506,,430.09818034010914,558.504448553965,1389.6095924574736,453.2468799928925,973.1398887011627,22.281570790263807,14.367150023712853,5.919545509246041,4.254825478859137,2.7197380355446263,1.0,1.05,0.93,0.88,0.85,798605254.3343158,702110255.1125103,637503934.7543566,141422334.03519234,187473561.152107
2025-06-01,2025,6,2025-Q2,plan,Hiring Freeze (all functions),2520276780.5940223,149755560.70751765,0.0,446024453.11554873,3116056794.4170885,2670032341.30154,446024453.11554873,3827.3919866351903,25195.77350981231,71324.13409694914,1037266.1700361598,25572941.905986384,834.9281448696439,0.011,3116778146.2844477,0.07767364307638155,1065616714.0774579,2050440080.3396306,636397337.663626,244473316.90598637,261507112.66362602,1142377767.2332382,908062313.1063924,294134833.3333333,127787626.77268168,165735990.38065186,870113949.4984223,1318913626.6788297,-410851313.57243717,434244417.7575067,872495902.4367849,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,44491876447.34061,3895070993.0213604,2530920788.533964,247096675.16740417,14649745009.640863,12000000000.0,75036692450.00284,2778017463.7013683,38064833272.1842,34193841714.11723,72258674986.30142,4.57763671875e-05,1551471742.0008185,-872495902.4367849,0.0,678975839.5640336,,430.8085224527488,559.8818711931307,1397.4666471249611,456.8611342629183,982.3738116014313,22.649180398502804,14.592867818537083,6.03096283823823,4.344553963644011,2.781121406007495,1.0,1.05,0.93,0.88,0.85,813121661.8537294,714899687.2776992,653175379.7778214,145556242.45776975,193523809.22700226
2025-07-01,2025,7,2025-Q3,plan,Hiring Freeze (all functions),2523905887.93244,155254905.82655168,0.0,468325675.7713262,3147486469.5303173,2679160793.7589912,468325675.7713262,3850.3504177912237,25760.371112678138,72322.67197430643,1089129.478537968,26595859.58222584,841.7511114737651,0.011,3154798376.0358124,0.07744062214715242,1100591493.082202,2046894976.4481153,639151388.324465,245496234.5822258,264261163.32446504,1148908786.2311559,897986190.2169595,294134833.3333333,129767972.97141011,164440666.11013913,863313497.0782305,1311619765.9379466,-413633575.720987,452604755.49643356,881296211.4684889,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,45230011066.20716,3934358086.9128966,2570511707.4061427,256170594.6138103,15078436465.612919,12000000000.0,76242805618.73297,2826682302.019953,38928146769.26243,34487976547.45056,73416123316.71298,3.0517578125e-05,1619430830.3350458,-881296211.4684889,0.0,738134618.8665569,,431.5200377531396,561.2626909281151,1405.3681267218553,460.5042091040391,991.6953532840744,22.569213769459076,14.530077242378495,6.0234067811833425,4.3487645330697005,2.7878543024522036,1.0,1.05,0.93,0.88,0.85,811588998.1546383,713579147.0894381,656045552.60304,146859120.60460362,195833069.4807196
2025-08-01,2025,8,2025-Q3,plan,Hiring Freeze (all functions),2527339394.115643,160883038.56988344,0.0,491741959.5598926,3179964392.245419,2688222432.6855264,491741959.5598926,3873.4756062302467,26325.649106646546,73335.18938194672,1143585.9524648665,27659693.965514876,848.6420762078687,0.011,3193467906.0431705,0.07720830028071096,1136678159.8891888,2043286232.3562303,641933857.1676798,246560068.96551484,267043632.1676798,1155537558.3008745,887748674.0553558,294134833.3333333,131920865.6097709,163147126.34642026,856522413.3187064,1304073580.0847688,-416324906.0294129,471154547.78453183,890390029.8287175,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,45971457820.87552,3974955490.3067737,2611847681.8340235,265457013.64030772,15497671947.657104,12000000000.0,77444085258.83939,2877304695.4743314,39784669182.58113,34782111380.7839,74566780563.36502,3.0517578125e-05,1631836784.4970725,-890390029.8287175,0.0,741446754.668355,,432.2327281788966,562.6469161370729,1413.314282433166,464.17633433553596,1001.1053451455751,22.48728052270677,14.46611008748116,6.015258604922497,4.3525438852939935,2.794324038408825,1.0,1.05,0.93,0.88,0.85,809978217.4711426,712189820.0568093,658862444.6621124,148158843.48542327,198150068.44015563
2025-09-01,2025,9,2025-Q3,plan,Hiring Freeze (all functions),2633860228.3779287,166642912.1166784,0.0,516329057.5378872,3316832198.032494,2800503140.494607,516329057.5378872,3896.768885834463,26891.666680851486,74361.88203329398,1200765.2500881099,28766081.724135473,855.5997143780501,0.011,3232800006.6824503,0.07697667537986883,1181578049.7083044,2135254148.3241897,644836085.3409582,247666456.72413546,269945860.3409582,1162448402.4060519,972805745.9181378,294134833.3333333,134083418.64422026,177102266.3299773,929786898.2323809,1391836529.0346947,-419030783.1165568,490502735.60638803,928713015.4490985,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,46651116346.10264,4146040247.5406175,2667375721.21977,274960804.9925194,15935882227.499815,12000000000.0,78733038821.14307,2942336526.2122893,40714456080.813515,35076246214.11723,75790702294.93076,1.52587890625e-05,1608371540.6762166,-928713015.4490985,0.0,679658525.2271181,,432.9465956708348,564.0345552188217,1421.3053668641394,467.8777416093013,1010.6046264713658,23.317781464581415,14.988749140048595,6.251672156052246,4.533673148102641,2.9148300830185634,1.0,1.05,0.93,0.88,0.85,841279508.6405848,739740089.768208,688628977.0135926,155555015.27345964,208656637.68208364
2025-10-01,2025,10,2025-Q4,plan,Hiring Freeze (all functions),2768672614.834388,172537535.69090283,0.0,542145510.4147817,3483355660.940072,2941210150.5252905,542145510.4147817,3920.231601749292,27458.48103721729,75402.9483817601,1260803.5125925154,29916724.993100893,862.6226898551732,0.011,3272808191.0388317,0.07674574535372922,1230223891.5238664,2253131769.4162054,647884021.5442808,248817099.99310088,272993796.54428077,1169694918.0816624,1083436851.334543,294134833.3333333,136065756.00946602,195120417.17504144,1024382190.1689675,1505209771.3866563,-421772920.05211335,510822310.2952051,975339585.0632203,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,47367536076.20921,4354194576.17509,2728223902.3290625,284686933.88998973,16400399502.26783,12000000000.0,80122130154.65213,3012910836.2190523,41738838270.98248,35370381047.45057,77109219318.43304,3.0517578125e-05,1691759315.1697965,-975339585.0632203,0.0,716419730.1065762,,433.6616421729748,565.4256165928925,1429.3416340482886,471.60866442445223,1020.1940445106842,24.388114999000383,15.66461526399361,6.553582991604483,4.763190720440495,3.0668351746461906,1.0,1.05,0.93,0.88,0.85,881349166.6641551,775002790.1292272,725966449.2120544,164733214.36483166,221620994.46411988
2025-11-01,2025,11,2025-Q4,plan,Hiring Freeze (all functions),3011985152.762751,178569975.33652315,0.0,569252785.9355208,3759807914.034795,3190555128.099274,569252785.9355208,3943.8651104818,28026.14740334943,76458.58965910473,1323843.6882221412,31113393.99282493,869.7096575415311,0.011,3313506218.2265673,0.07651550811766802,1288728665.0142326,2471079249.020562,651173853.4690613,250013768.9928249,276283628.4690612,1177471250.9309473,1293607998.0896149,294134833.3333333,138155313.5556102,229082129.863236,1202681181.781989,1718269469.7828035,-424661471.69318867,532754523.1270748,1052746215.9297427,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,48084608556.989944,4699759892.543493,2804083851.7502675,294640459.3052632,16920391195.070496,12000000000.0,81704759644.60394,3098724311.0555305,42941519452.76447,35664515880.783905,78606035333.54837,4.57763671875e-05,1769818696.710472,-1052746215.9297427,0.0,717072480.7807294,,434.3778696325477,566.8201086995817,1437.423339455469,475.36933814206054,1029.8744545521408,26.397483873926795,16.942104919615808,7.109756132002451,5.178917922862775,3.3393421622299315,1.0,1.05,0.93,0.88,0.85,955540234.0679878,840273503.3119308,792029028.6532145,180539244.25411102,243603142.47550747
2025-12-01,2025,12,2025-Q4,plan,Hiring Freeze (all functions),3207159412.0818696,184743354.71205688,0.0,597715425.2322968,3989618192.026223,3391902766.7939262,597715425.2322968,3967.670780000005,28594.719047674273,77529.0099143322,1390035.8726332483,32357929.75253793,876.8592657616875,0.011,3354908096.7906423,0.07628596159331502,1345988988.5650368,2643629203.4611864,654664769.3870842,251258304.7525379,279774544.3870842,1185697618.5267065,1457931584.93448,294134833.3333333,140246774.95788735,255708537.58277878,1342469822.3095887,1885563379.6163793,-427631794.6818994,556027295.9138944,1117093093.7673426,48500.0,21000.0,4200.0,9800.0,6100.0,7400.0,406000000.0,93800000.0,145366666.66666666,78283333.33333333,74616666.66666667,48955278661.50669,4987022740.032779,2876291869.9971976,304826535.2748939,17481456992.923943,12000000000.0,83423758394.46341,3181118405.2720914,44283989275.07406,35958650714.11724,80242639989.1913,1.52587890625e-05,1987763198.284092,-1117093093.7673426,0.0,870670104.5167494,,435.09528000000074,568.2180400000015,1445.55074,479.16000000000037,1039.6467200000027,27.96560639999997,17.93462951999999,7.54932312,5.511343679999985,3.558842879999997,1.0,1.05,0.93,0.88,0.85,1013975278.9148165,891693252.973299,845752045.7526711,193659798.76531163,262079035.67577136
2023-01-01,2023,1,2023-Q1,plan,Engineering hiring +20%,1700221279.156256,34875164.26889383,0.0,108360000.0,1843456443.4251497,1735096443.4251497,108360000.0,3228.52389749852,8781.358244717067,47658.0,252000.0,8200000.0,671.558244717066,0.011,2245016223.303392,0.084745,363420574.4491564,1480035868.9759932,578541956.5815282,228459017.7333966,199142628.42460024,1006143602.739525,473892266.2364682,296739085.86485827,87500000.0,89822762.59783491,471569503.63863325,801754200.9540454,-327861934.7175772,10753495.91998004,516167804.15904194,48851.79069729763,21199.264651626243,4254.705721460613,9847.701995540361,6119.969812671414,7430.148515998998,409852449.93144065,95021761.11262035,146074246.26718202,78539612.59594981,74920664.20298989,29832819161.217453,2304320554.281437,1816701413.1907842,57544021.04367483,505414308.2390619,12000000000.0,44642554023.73795,1874245434.234459,17107323435.8014,25660985153.702095,42768308589.503494,0.0,348986965.3764936,-516167804.15904194,0.0,-167180838.78254837,,410.6771483337873,521.2824602815979,1186.6718915571382,362.87069055440537,747.0217067715914,17.501887783612958,11.532841739302762,4.361768383693038,2.945992374582805,1.808227016324608,1.0,1.05,0.93,0.88,0.85,598968780.4526764,526038460.1414291,401139065.2268633,78394381.0710775,95680592.26420952
2023-02-01,2023,2,2023-Q1,plan,Engineering hiring +20%,1700459466.476252,37696652.90460462,0.0,113778000.0,1851934119.3808568,1738156119.3808568,113778000.0,3247.1793189116784,9360.741859865104,48325.212,264600.0,8528000.0,675.9785558399254,0.011,2268992499.4919305,0.084490765,377825981.0684926,1474108138.312364,585889120.7791698,230155481.96102995,201931211.994419,1017975814.7346188,456132323.5777453,299368847.6553922,87012389.22021757,86903154.04767406,456241558.75028884,789383739.4195237,-333251415.84177834,21556444.949701704,518541553.4266399,49206.605123664514,21400.42008427095,4310.123994340398,9895.636182956083,6140.005001313013,7460.419860784069,413741454.9625717,96259435.87360223,146785270.0471819,78796730.85018367,75225900.26290603,30107405952.20368,2314917649.226071,1838604544.943977,62199477.29259764,1002399416.7160002,12000000000.0,45424723018.14575,1900804022.2365746,17563564994.55169,25960354001.357487,43523918995.90918,0.0,793128344.4128646,-518541553.4266399,0.0,274586790.98622465,,411.3554150331013,522.5680834562224,1193.3815069591494,365.7642723984195,754.1100410647858,17.427107207056387,11.474666591490264,4.353059566761295,2.946651563297885,1.8112547929442717,1.0,1.05,0.93,0.88,0.85,597394576.4987525,524675771.28874356,402601710.88900155,79037190.10449652,96750217.69525798
